dataset,source_csv,row_index,title,doi_or_url,regime,regime_score,relevant,models_detected,families_detected,include_any_use,primary_model,primary_family,include_primary_only,primary_reason
openaq,openalex_openaq_T_ml_top350.csv,119,Random Sampling for Group-By Queries,https://doi.org/10.1109/icde48307.2020.00053,T,0,False,,,False,,,False,not_included_any
openaq,openalex_openaq_T_ml_top350.csv,120,Enhancing Low-Cost Sensor Reliability for Air Quality Monitoring using Deep Learning and Monte Carlo-based Uncertainty Quantification,https://doi.org/10.22541/essoar.176356899.91745680/v2,T,0,False,DNN,Deep learning,False,,,False,not_included_any
openaq,openalex_openaq_T_ml_top350.csv,121,Optimization-driven sampling for analyzing big data streams,https://doi.org/10.31274/etd-20210114-136,T,0,False,,,False,,,False,not_included_any
openaq,openalex_openaq_T_ml_top350.csv,122,Enhancing Low-Cost Sensor Reliability for Air Quality Monitoring using Deep Learning and Monte Carlo-based Uncertainty Quantification,https://doi.org/10.22541/essoar.176356899.91745680/v1,T,0,False,DNN,Deep learning,False,,,False,not_included_any
openaq,openalex_openaq_T_ml_top350.csv,123,Reply on CEC1,https://doi.org/10.5194/egusphere-2023-356-ac2,T,2,True,Ensemble,Ensemble / stacking,True,Ensemble,Ensemble / stacking,True,ok
openaq,openalex_openaq_T_ml_top350.csv,124,Smart City IoT Analytics for Real Time Traffic and Air Quality Monitoring,https://doi.org/10.22214/ijraset.2026.77775,T,0,False,,,False,,,False,not_included_any
openaq,openalex_openaq_T_ml_top350.csv,125,Surface monitoring of fire pollution,https://doi.org/10.1002/essoar.10512200.1,T,0,False,,,False,,,False,not_included_any
openaq,openalex_openaq_T_ml_top350.csv,126,Development of Data Analytic Approaches for Air Quality Data,nan,T,0,False,,,False,,,False,not_included_any
openaq,openalex_openaq_T_ml_top350.csv,127,Environmental Regulations and Air Pollution in India: A Reexamination,https://doi.org/10.1002/jae.3124,T,0,False,,,False,,,False,not_included_any
openaq,openalex_openaq_T_ml_top350.csv,128,Impact of air pollution on mental health in bangladesh: a comparison between Dhaka and Rajshahi,https://doi.org/10.1038/s41598-026-36158-1,T,4,True,Linear Regression; Mixed-Effects Model,Linear / GLM; Probabilistic / statistical,True,Linear Regression,Linear / GLM,True,ok
openaq,openalex_openaq_T_ml_top350.csv,129,"Ground-based monitoring of nitrogen dioxide in Kumasi, Ghana, and its comparison with satellite observations",https://doi.org/10.5194/egusphere-2025-5782,T,0,False,,,False,,,False,not_included_any
openaq,openalex_openaq_T_ml_top350.csv,130,Comment on essd-2024-96,https://doi.org/10.5194/essd-2024-96-rc1,T,0,False,,,False,,,False,not_included_any
openaq,openalex_openaq_T_ml_top350.csv,131,Вестник КазНПУ имени Абая. Серия: Естественно-географические науки,https://doi.org/10.51889/3005-6217.2025.85.3,T,0,False,,,False,,,False,not_included_any
openaq,openalex_openaq_T_ml_top350.csv,132,Comment on egusphere-2025-598,https://doi.org/10.5194/egusphere-2025-598-rc1,T,2,True,Random Forest,Tree-based ensemble,True,Random Forest,Tree-based ensemble,True,ok
openaq,openalex_openaq_T_ml_top350.csv,133,The contribution of fires to PM <sub>2.5</sub> and population exposure in Asia Pacific,https://doi.org/10.5194/egusphere-2025-598,T,2,True,Random Forest,Tree-based ensemble,True,Random Forest,Tree-based ensemble,True,ok
openaq,openalex_openaq_T_ml_top350.csv,134,Influence of fine particulate matter (PM2.5) during burning periods on the Brazil-Bolivia border: evidence of transboundary impact on respiratory diseases,nan,T,0,False,,,False,,,False,not_included_any
openaq,openalex_openaq_T_ml_top350.csv,135,Comment on egusphere-2025-598,https://doi.org/10.5194/egusphere-2025-598-rc2,T,2,True,Random Forest,Tree-based ensemble,True,Random Forest,Tree-based ensemble,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,0,Predicting Depressive Symptom Severity Through Individuals’ Nearby Bluetooth Device Count Data Collected by Mobile Phones: Preliminary Longitudinal Study (Preprint),https://doi.org/10.2196/preprints.29840,T,1,True,Linear Regression; Mixed-Effects Model,Linear / GLM; Probabilistic / statistical,True,Linear Regression,Linear / GLM,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,1,Fitbeat: COVID-19 Estimation based on Wristband Heart Rate,https://doi.org/10.48550/arxiv.2104.09263,T,0,False,Autoencoder; CNN; DNN,Deep learning,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,2,Front cover,https://doi.org/10.1109/gmepe-pahce.2016.7504603,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,3,"Remote Assessment of Disease and Relapse in Major Depressive Disorder (RADAR-MDD): Recruitment, retention, and data availability in a longitudinal remote measurement study.",https://doi.org/10.21203/rs.3.rs-612374/v1,T,5,True,Transformer; Linear Regression,Deep learning; Linear / GLM,True,Linear Regression,Linear / GLM,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,4,An Efficient Machine Learning Approach for Diagnosing Parkinson’s Disease by Utilizing Voice Features,https://doi.org/10.3390/electronics11223782,T,0,False,Support Vector Machine; k-Nearest Neighbors,Kernel / instance-based,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,5,Learning Image-based Representations for Heart Sound Classification,https://doi.org/10.1145/3194658.3194671,T,0,False,CNN; Support Vector Machine,Deep learning; Kernel / instance-based,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,6,Classifying depression symptom severity: Assessment of speech representations in personalized and generalized machine learning models.,https://doi.org/10.21437/interspeech.2023-1721,T,1,True,CNN; LSTM,Deep learning,True,,,False,primary_unclear
radar_cns,openalex_radar_cns_T_ml_top350.csv,7,Multi-source data integration for soil mapping using deep learning,https://doi.org/10.5194/soil-5-107-2019,T,2,True,CNN; DNN; Random Forest,Deep learning; Tree-based ensemble,True,,,False,primary_unclear
radar_cns,openalex_radar_cns_T_ml_top350.csv,8,Medicare fraud detection using neural networks,https://doi.org/10.1186/s40537-019-0225-0,T,2,True,CNN; DNN; Gradient Boosting; Random Forest; Logistic Regression; Support Vector Machine; Bayesian Regression; Naive Bayes; Ensemble; Decision Tree,Deep learning; Ensemble / stacking; Kernel / instance-based; Linear / GLM; Other classical ML; Probabilistic / statistical; Tree-based ensemble,True,,,False,primary_unclear
radar_cns,openalex_radar_cns_T_ml_top350.csv,9,Machine Learning Applications in Healthcare: Current Trends and Future Prospects,https://doi.org/10.60087/jaigs.v1i1.33,T,0,False,Reinforcement Learning,Other classical ML,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,10,Are innovation and new technologies in precision medicine paving a new era in patients centric care?,https://doi.org/10.1186/s12967-019-1864-9,T,4,True,DNN; Random Forest; Support Vector Machine,Deep learning; Kernel / instance-based; Tree-based ensemble,True,Random Forest,Tree-based ensemble,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,11,Deep learning in ovarian cancer diagnosis: a comprehensive review of various imaging modalities,https://doi.org/10.5114/pjr.2024.134817,T,6,True,Autoencoder; CNN; DNN; LSTM; AdaBoost; Random Forest; XGBoost; LASSO; Logistic Regression; Support Vector Machine; Cox Proportional Hazards; Kaplan–Meier; Ensemble,Deep learning; Ensemble / stacking; Kernel / instance-based; Linear / GLM; Survival models; Tree-based ensemble,True,CNN,Deep learning,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,12,A New Image Classification Approach via Improved MobileNet Models with Local Receptive Field Expansion in Shallow Layers,https://doi.org/10.1155/2020/8817849,T,0,False,DNN,Deep learning,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,13,Nerve optic segmentation in CT images using a deep learning model and a texture descriptor,https://doi.org/10.1007/s40747-022-00694-w,T,4,True,Autoencoder; CNN; DNN; LSTM; Random Forest; Logistic Regression,Deep learning; Linear / GLM; Tree-based ensemble,True,CNN,Deep learning,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,14,Planning and Implementing Trajectories for Autonomous Underwater Vehicles to Track Evolving Ocean Processes Based on Predictions from a Regional Ocean Model,https://doi.org/10.1177/0278364910377243,T,3,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,15,Characterization of relapsing-remitting multiple sclerosis patients using support vector machine classifications of functional and diffusion MRI data,https://doi.org/10.1016/j.nicl.2018.09.002,T,1,True,Support Vector Machine,Kernel / instance-based,True,Support Vector Machine,Kernel / instance-based,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,16,"The INTERSPEECH 2017 Computational Paralinguistics Challenge: Addressee, Cold &amp; Snoring",https://doi.org/10.21437/interspeech.2017-43,T,0,False,RNN,Deep learning,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,17,DeepRoad: GAN-based metamorphic testing and input validation framework for autonomous driving systems,https://doi.org/10.1145/3238147.3238187,T,0,False,DNN,Deep learning,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,18,DeepBillboard,https://doi.org/10.1145/3377811.3380422,T,1,True,DNN,Deep learning,True,DNN,Deep learning,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,19,"Explainable Intrusion Detection Systems (X-IDS): A Survey of Current Methods, Challenges, and Opportunities",https://doi.org/10.1109/access.2022.3216617,T,0,False,DNN,Deep learning,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,20,Multivariate random forest for digital soil mapping,https://doi.org/10.1016/j.geoderma.2023.116365,T,0,False,Random Forest,Tree-based ensemble,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,21,w-HAR: An Activity Recognition Dataset and Framework Using Low-Power Wearable Devices,https://doi.org/10.3390/s20185356,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,22,Machine Learning in NextG Networks via Generative Adversarial Networks,https://doi.org/10.1109/tccn.2022.3153004,T,0,False,Autoencoder,Deep learning,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,23,Gait Analysis with Wearables Can Accurately Classify Fallers from Non-Fallers: A Step toward Better Management of Neurological Disorders,https://doi.org/10.3390/s20236992,T,0,False,Random Forest,Tree-based ensemble,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,24,Applying Automated MR-Based Diagnostic Methods to the Memory Clinic: A Prospective Study,https://doi.org/10.3233/jad-150334,T,4,True,Support Vector Machine,Kernel / instance-based,True,Support Vector Machine,Kernel / instance-based,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,25,Digital Twins for Multiple Sclerosis,https://doi.org/10.3389/fimmu.2021.669811,T,8,True,Autoencoder; DNN; Logistic Regression; Support Vector Machine; Generalized Estimating Equations; Ensemble,Deep learning; Ensemble / stacking; Kernel / instance-based; Linear / GLM; Probabilistic / statistical,True,,,False,primary_unclear
radar_cns,openalex_radar_cns_T_ml_top350.csv,26,"Multi-Sensor Data Fusion Techniques for RPAS Detect, Track and Avoid",https://doi.org/10.4271/2015-01-2475,T,1,True,Kalman Filter,Probabilistic / statistical,True,Kalman Filter,Probabilistic / statistical,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,27,Fractional Anisotropy changes in Parahippocampal Cingulum due to Alzheimer’s Disease,https://doi.org/10.1038/s41598-020-59327-2,T,5,True,CNN; DNN; Transformer; Support Vector Machine; Ensemble,Deep learning; Ensemble / stacking; Kernel / instance-based,True,Support Vector Machine,Kernel / instance-based,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,28,Machine Learning Use for Prognostic Purposes in Multiple Sclerosis,https://doi.org/10.3390/life11020122,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,29,Artificial Intelligence and Multiple Sclerosis,https://doi.org/10.1007/s11910-024-01354-x,T,6,True,CNN; DNN; Graph neural network; Random Forest; XGBoost; LASSO; Logistic Regression; Support Vector Machine; Ensemble; Decision Tree; Federated Learning; Reinforcement Learning,Deep learning; Ensemble / stacking; Kernel / instance-based; Linear / GLM; Other classical ML; Tree-based ensemble,True,Random Forest,Tree-based ensemble,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,30,Diffusion tensor imaging for multilevel assessment of the visual pathway: possibilities for personalized outcome prediction in autoimmune disorders of the central nervous system,https://doi.org/10.1007/s13167-017-0102-x,T,5,True,Transformer; Linear Regression,Deep learning; Linear / GLM,True,Linear Regression,Linear / GLM,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,31,The Impact of Acquisition Date on the Prediction Performance of Topsoil Organic Carbon from Sentinel-2 for Croplands,https://doi.org/10.3390/rs11182143,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,32,RNN-Based Room Scale Hand Motion Tracking,https://doi.org/10.1145/3300061.3345439,T,1,True,RNN,Deep learning,True,RNN,Deep learning,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,33,Temporal mosaicking approaches of Sentinel-2 images for extending topsoil organic carbon content mapping in croplands,https://doi.org/10.1016/j.jag.2020.102277,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,34,Digital Health Tools for the Passive Monitoring of Depression: A Systematic Review of Methods,https://doi.org/10.1101/2021.07.19.21260786,T,2,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,35,Gait-Based Wi-Fi Signatures for Privacy-Preserving,https://doi.org/10.1145/2897845.2897909,T,1,True,Random Forest; Naive Bayes,Probabilistic / statistical; Tree-based ensemble,True,Naive Bayes,Probabilistic / statistical,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,36,The HER-2 Receptor and Breast Cancer: Ten Years of Targeted Anti–HER-2 Therapy and Personalized Medicine,https://doi.org/10.1634/theoncologist.2008-0230,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,37,Lyme borreliosis in Europe,https://doi.org/10.2807/ese.16.27.19906-en,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,38,"The INTERSPEECH 2018 Computational Paralinguistics Challenge: Atypical &amp; Self-Assessed Affect, Crying &amp; Heart Beats",https://doi.org/10.21437/interspeech.2018-51,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,39,Candidate biomarkers in psychiatric disorders: state of the field,https://doi.org/10.1002/wps.21078,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,40,"The INTERSPEECH 2021 Computational Paralinguistics Challenge: COVID-19 Cough, COVID-19 Speech, Escalation &amp;amp; Primates",https://doi.org/10.21437/interspeech.2021-19,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,41,"Machine learning for semiautomated classification of glioblastoma, brain metastasis and central nervous system lymphoma using magnetic resonance advanced imaging",https://doi.org/10.21037/atm.2018.08.05,T,5,True,CNN; DNN; MLP; Support Vector Machine; Ensemble,Deep learning; Ensemble / stacking; Kernel / instance-based,True,MLP,Deep learning,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,42,"Conceptual, Functional and Operational Interactions of ATC Radars and Navigation Systems in the Framework of Future Airspace Management",https://doi.org/10.1109/techdefense63521.2024.10863320,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,43,"The INTERSPEECH 2021 Computational Paralinguistics Challenge: COVID-19 Cough, COVID-19 Speech, Escalation & Primates",https://doi.org/10.21437/interspeech.2021-19,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,44,"A Current Review of Machine Learning and Deep Learning Models in Oral Cancer Diagnosis: Recent Technologies, Open Challenges, and Future Research Directions",https://doi.org/10.3390/diagnostics13071353,T,0,False,DNN,Deep learning,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,45,"Understanding O-RAN: Architecture, Interfaces, Algorithms, Security, and Research Challenges",https://doi.org/10.1109/comst.2023.3239220,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,46,A comprehensive study of autonomous vehicle bugs,https://doi.org/10.1145/3377811.3380397,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,47,A roadmap to integrate astrocytes into Systems Neuroscience,https://doi.org/10.1002/glia.23632,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,48,Malware Detection Based on Deep Learning of Behavior Graphs,https://doi.org/10.1155/2019/8195395,T,0,False,Autoencoder; DNN,Deep learning,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,49,A Survey on Coping With Intentional Interference in Satellite Navigation for Manned and Unmanned Aircraft,https://doi.org/10.1109/comst.2019.2949178,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,50,A review on extreme learning machine,https://doi.org/10.1007/s11042-021-11007-7,T,4,True,Autoencoder; CNN; DNN; MLP; RNN; AdaBoost; Random Forest; Elastic Net; Linear Regression; Logistic Regression; Support Vector Machine; k-Nearest Neighbors; Ensemble,Deep learning; Ensemble / stacking; Kernel / instance-based; Linear / GLM; Tree-based ensemble,True,,,False,primary_unclear
radar_cns,openalex_radar_cns_T_ml_top350.csv,51,Classification of Drugs Based on Properties of Sodium Channel Inhibition: A Comparative Automated Patch-Clamp Study,https://doi.org/10.1371/journal.pone.0015568,T,0,False,Transformer,Deep learning,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,52,A systematic literature review on Machine Learning Model evaluation on healthcare applications,https://doi.org/10.33448/rsd-v12i6.42042,T,1,True,DNN; Transformer,Deep learning,True,,,False,primary_unclear
radar_cns,openalex_radar_cns_T_ml_top350.csv,53,Machine learning model evaluation on healthcare applications: A Review,https://doi.org/10.56238/interdiinovationscrese-013,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,54,"Hydro-meteorological reconstruction and geomorphological impact assessment of the October 2018 catastrophic flash flood at Sant Llorenç, Mallorca (Spain)",https://doi.org/10.5194/nhess-19-2597-2019,T,6,True,Transformer; Ensemble,Deep learning; Ensemble / stacking,True,Ensemble,Ensemble / stacking,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,55,A Survey on Human Behavior Recognition Using Channel State Information,https://doi.org/10.1109/access.2019.2949123,T,0,False,DNN,Deep learning,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,56,Amino Acid PET in Neurooncology,https://doi.org/10.2967/jnumed.122.264859,T,9,True,Transformer,Deep learning,True,,,False,primary_unclear
radar_cns,openalex_radar_cns_T_ml_top350.csv,57,Grade II meningiomas and Gamma Knife radiosurgery: analysis of success and failure to improve treatment paradigm,https://doi.org/10.3171/2016.7.gks161521,T,3,True,Cox Proportional Hazards; Kaplan–Meier,Survival models,True,,,False,primary_unclear
radar_cns,openalex_radar_cns_T_ml_top350.csv,58,Digital health tools for the passive monitoring of depression: a systematic review of methods,https://doi.org/10.1038/s41746-021-00548-8,T,4,True,Joint Model,Survival models,True,Joint Model,Survival models,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,59,1 CAPACITY-RELATED BENEFITS OF PROPOSED CNS/ATM TECHNOLOGIES,nan,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,60,Guidelines for the diagnosis and treatment of cutaneous squamous cell carcinoma and precursor lesions,https://doi.org/10.1111/j.1468-3083.2011.04296.x,T,2,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,61,"A Phase 1B, randomized, double blind, placebo controlled, multiple-dose escalation study of NSI-189 phosphate, a neurogenic compound, in depressed patients",https://doi.org/10.1038/mp.2015.178,T,5,True,Transformer; Logistic Regression,Deep learning; Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,62,Epigenetic sensorimotor pathways and its application to developmental object learning,https://doi.org/10.1109/cec.2008.4631333,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,63,Predicting Multiple Sclerosis From Gait Dynamics Using an Instrumented Treadmill: A Machine Learning Approach,https://doi.org/10.1109/tbme.2020.3048142,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,64,A Performance-Based Airspace Model for Unmanned Aircraft Systems Traffic Management,https://doi.org/10.3390/aerospace7110154,T,2,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,65,ADS-B based Trajectory Prediction and Conflict Detection for Air Traffic Management,https://doi.org/10.5139/ijass.2012.13.3.377,T,2,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,66,"Impact of WRF model PBL schemes on air quality simulations over Catalonia, Spain",https://doi.org/10.1016/j.scitotenv.2016.07.167,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,67,GIS and remote sensing techniques for the assessment of land use change impact on flood hydrology: the case study of Yialias basin in Cyprus,https://doi.org/10.5194/nhess-14-413-2014,T,2,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,68,Forecasting Cycles of Seizure Likelihood,https://doi.org/10.1101/2019.12.19.19015453,T,2,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,69,A methodology for investigating dust model performance using synergistic EARLINET/AERONET dust concentration retrievals,https://doi.org/10.5194/amt-8-3577-2015,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,70,Leveraging artificial intelligence for pandemic preparedness and response: a scoping review to identify key use cases,https://doi.org/10.1038/s41746-021-00459-8,T,9,True,Autoencoder; CNN; DNN; LSTM; RNN; Transformer; Gradient Boosting; Random Forest; XGBoost; Linear Regression; Logistic Regression; Support Vector Machine; Ensemble; Decision Tree,Deep learning; Ensemble / stacking; Kernel / instance-based; Linear / GLM; Other classical ML; Tree-based ensemble,True,,,False,primary_unclear
radar_cns,openalex_radar_cns_T_ml_top350.csv,71,Predicting Wave Glider speed from environmental measurements,https://doi.org/10.23919/oceans.2011.6106989,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,72,Improving Urban Traffic Throughput With Vehicle Platooning: Theory and Experiments,https://doi.org/10.1109/access.2020.3012618,T,2,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,73,"Pharmacoinformatics and Preclinical Studies of NSC765690 and NSC765599, Potential STAT3/CDK2/4/6 Inhibitors with Antitumor Activities against NCI60 Human Tumor Cell Lines",https://doi.org/10.3390/biomedicines9010092,T,2,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,74,Technically Extended MultiParameter Optimization (TEMPO): An Advanced Robust Scoring Scheme To Calculate Central Nervous System Druggability and Monitor Lead Optimization,https://doi.org/10.1021/acschemneuro.6b00273,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,75,Natural Products for Drug Discovery in the 21st Century: Innovations for Novel Drug Discovery,https://doi.org/10.3390/ijms19061578,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,76,Response compliance and predictors thereof in studies using the experience sampling method.,https://doi.org/10.1037/pas0000662,T,1,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,77,Sex and gender differences and biases in artificial intelligence for biomedicine and healthcare,https://doi.org/10.1038/s41746-020-0288-5,T,4,True,DNN; RNN,Deep learning,True,,,False,primary_unclear
radar_cns,openalex_radar_cns_T_ml_top350.csv,78,SeaShips: A Large-Scale Precisely Annotated Dataset for Ship Detection,https://doi.org/10.1109/tmm.2018.2865686,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,79,"6G for Vehicle-to-Everything (V2X) Communications: Enabling Technologies, Challenges, and Opportunities",https://doi.org/10.1109/jproc.2022.3173031,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,80,A Call to Action on Assessing and Mitigating Bias in Artificial Intelligence Applications for Mental Health,https://doi.org/10.1177/17456916221134490,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,81,Radio and satellite tracking and detecting systems for maritime applications,https://doi.org/10.51415/10321/1188,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,82,Seven Defining Features of Terahertz (THz) Wireless Systems: A Fellowship of Communication and Sensing,https://doi.org/10.1109/comst.2022.3143454,T,1,True,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,83,RadHAR,https://doi.org/10.1145/3349624.3356768,T,0,False,DNN,Deep learning,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,84,Interacting Multiple Model and Probabilistic Data Association Filter on Radar Tracking for ATM System,nan,T,0,False,Kalman Filter,Probabilistic / statistical,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,85,Adversarial Sensor Attack on LiDAR-based Perception in Autonomous Driving,https://doi.org/10.1145/3319535.3339815,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,86,Guideline for the investigation and management of eosinophilia,https://doi.org/10.1111/bjh.14488,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,87,Infection with and Carriage of Mycoplasma pneumoniae in Children,https://doi.org/10.3389/fmicb.2016.00329,T,5,True,Transformer; Decision Tree,Deep learning; Other classical ML,True,Decision Tree,Other classical ML,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,88,Opening the doors of precision medicine: novel tools to assess intestinal barrier in inflammatory bowel disease and colitis-associated neoplasia,https://doi.org/10.1136/gutjnl-2023-331579,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,89,A Roadmap for Integrating Neuroscience Into Addiction Treatment: A Consensus of the Neuroscience Interest Group of the International Society of Addiction Medicine,https://doi.org/10.3389/fpsyt.2019.00877,T,9,True,Transformer; Random Forest; Support Vector Machine,Deep learning; Kernel / instance-based; Tree-based ensemble,True,Support Vector Machine,Kernel / instance-based,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,90,Robust adaptive model predictive filtering algorithm and application to integrated navigation,nan,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,91,Tightly-Coupled Factor Graph Formulation For Radar-Inertial Odometry,https://doi.org/10.1109/iros58592.2024.10801945,T,0,False,Kalman Filter,Probabilistic / statistical,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,92,Research on scheme and algorithm of high-precision fault-tolerant integrated navigation for HALE UAV,https://doi.org/10.1109/isscaa.2010.5632218,T,0,False,,,False,,,False,not_included_any
radar_cns,openalex_radar_cns_T_ml_top350.csv,93,Consumer wearable devices for evaluation of heart rate control using digoxin versus beta-blockers: the RATE-AF randomized trial,https://doi.org/10.1038/s41591-024-03094-4,T,9,True,CNN; DNN; Logistic Regression; Ridge Regression,Deep learning; Linear / GLM,True,CNN,Deep learning,True,ok
radar_cns,openalex_radar_cns_T_ml_top350.csv,94,A deep learning system accurately classifies primary and metastatic cancers using passenger mutation patterns,https://doi.org/10.1038/s41467-019-13825-8,T,2,True,DNN; Transformer; Random Forest; Decision Tree,Deep learning; Other classical ML; Tree-based ensemble,True,Random Forest,Tree-based ensemble,True,ok
